103250.135 | DEBUG    | UI   | SYSTEM     | oaConfiguration.Methods.console_encoder | ⏩ Not on Windows ('nt'), skipping console encoding reconfiguration.
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Needle/Stereo_needle_meters/visibility/geometry
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Needle/Tilted_vu_meters/visibility/visible: {'visible': False, 'ts': 1774189223.5687814, 'tab_name': 'TILTED_VU_METERS'}
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Needle/Tilted_vu_meters/visibility/visible
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Needle/Tilted_vu_meters/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774189160.9586, 'tab_name': 'TILTED_VU_ME...
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Needle/Tilted_vu_meters/visibility/geometry
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Zoo/Metering/Needle/Tilted_vu_meters/Zoo_Metering_Needle_Tilted_vu_meters/blocks/Tilted_Meter_Petting_Zoo/left_meter: -9.536952629953033
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Zoo/Metering/Needle/Tilted_vu_meters/Zoo_Metering_Needle_Tilted_vu_meters/blocks/Tilted_Meter_Petting_Zoo/left_meter
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/REF/visibility/visible: {'visible': False, 'ts': 1774189225.199147, 'tab_name': 'REFERENCE_METERS_BARGRAPHS'}
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/REF/visibility/visible
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/REF/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774189224.443152, 'tab_name': 'REFERENCE_...
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/REF/visibility/geometry
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Horizontal_bar/visibility/visible: {'visible': False, 'ts': 1774189226.1989877, 'tab_name': 'HORIZONTAL_BAR'}
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Horizontal_bar/visibility/visible
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Horizontal_bar/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774189225.915999, 'tab_name': 'HORIZONTAL...
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Horizontal_bar/visibility/geometry
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Vertical_bar/visibility/visible: {'visible': False, 'ts': 1774189227.4388044, 'tab_name': 'VERTICAL_BAR'}
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Vertical_bar/visibility/visible
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Vertical_bar/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774189226.8965864, 'tab_name': 'VERTICAL_...
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Vertical_bar/visibility/geometry
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Horizontal_Tri/visibility/visible: {'visible': False, 'ts': 1774189419.5501246, 'tab_name': 'TRI_BAR'}
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Horizontal_Tri/visibility/visible
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Horizontal_Tri/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774189419.2858634, 'tab_name': 'TRI_BAR'}
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Bar_Meter/Horizontal_Tri/visibility/geometry
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/All/visibility/visible: {'visible': False, 'ts': 1774189421.6465337, 'tab_name': 'NEXTGEN'}
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/All/visibility/visible
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/All/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774189420.8013563, 'tab_name': 'NEXTGEN'}
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/All/visibility/geometry
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/Shapes/Hotdog/visibility/visible: {'visible': False, 'ts': 1774189422.2536447, 'tab_name': 'HOTDOG'}
103253.376 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/Shapes/Hotdog/visibility/visible
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/Shapes/Hotdog/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774189422.5636826, 'tab_name': 'HOTDOG'}
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/Shapes/Hotdog/visibility/geometry
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/Dual_Diamond/visibility/visible: {'visible': False, 'ts': 1774189423.1581068, 'tab_name': 'DUAL_DIAMOND'}
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/Dual_Diamond/visibility/visible
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/Dual_Diamond/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774189423.0867476, 'tab_name': 'DUAL_DIAM...
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/Next_Gen/Dual_Diamond/visibility/geometry
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/VU_Meter_Knob/visibility/visible: {'visible': True, 'ts': 1774189423.3132384, 'tab_name': 'VU_METER_KNOB'}
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/VU_Meter_Knob/visibility/visible
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Zoo/Metering/VU_Meter_Knob/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774189423.813758, 'tab_name': 'VU_METER_K...
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Zoo/Metering/VU_Meter_Knob/visibility/geometry
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Zoo/Metering/VU_Meter_Knob/audio/wild/abyss/gain: 50.0
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Zoo/Metering/VU_Meter_Knob/audio/wild/abyss/gain
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Zoo/Metering/VU_Meter_Knob/Zoo_Metering_VU_Meter_Knob/blocks/VU_Meter_Knob_Demo/Deep_Abyss: -12.108405264129164
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Zoo/Metering/VU_Meter_Knob/Zoo_Metering_VU_Meter_Knob/blocks/VU_Meter_Knob_Demo/Deep_Abyss
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Zoo/Metering/VU_Meter_Knob/Zoo_Metering_VU_Meter_Knob/blocks/VU_Meter_Knob_Demo/Neon_Sawblade: 0.28961731480760733
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Zoo/Metering/VU_Meter_Knob/Zoo_Metering_VU_Meter_Knob/blocks/VU_Meter_Knob_Demo/Neon_Sawblade
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/status: OFFLINE
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/status
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/scan/scan/blocks/multi_dataset_graph/oaDataRunningFiles/ref_linear: x,y
0,0
1,1
103253.377 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/scan/scan/blocks/multi_dataset_graph/oaDataRunningFiles/ref_linear
103253.375 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/GCA/RGB/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188957.4385884, 'tab_name': 'RGB'}
103253.394 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Spectrum/Instrument/frequency/Spectrum_Instrument_frequency/blocks/Frequency/span_freq_MHz: 346.0
103253.394 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/horizontal/classic/visibility/visible: {'visible': False, 'ts': 1774188958.2084367, 'tab_name': 'HORIZONTAL'}
103253.394 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Spectrum/Instrument/frequency/Spectrum_Instrument_frequency/blocks/Frequency/span_freq_MHz
103253.394 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/GCA/RGB/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188957.4385884, 'tab_name': 'RGB'}
103253.394 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/horizontal/classic/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188957.9560401, 'tab_name': 'HORIZONTA...
103253.394 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Spectrum/Instrument/frequency/Spectrum_Instrument_frequency/blocks/Start Stop/start_freq_MHz: 2754.0
103253.394 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/horizontal/classic/visibility/visible: {'visible': False, 'ts': 1774188958.2084367, 'tab_name': 'HORIZONTAL'}
103253.394 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/Zoo/Faders/MDP/Zoo_Faders_MDP/blocks/mdp_demo/mdp_1/graph/oaDataRunningFiles/grid_ref: x,y
0,0
20,20
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Spectrum/Instrument/frequency/Spectrum_Instrument_frequency/blocks/Start Stop/start_freq_MHz
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/horizontal/classic/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188957.9560401, 'tab_name': 'HORIZONTA...
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/MDP/visibility/visible: {'visible': False, 'ts': 1774188958.9208627, 'tab_name': 'MDP'}
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Spectrum/Instrument/frequency/Spectrum_Instrument_frequency/blocks/Start Stop/stop_freq_MHz: 2922.0
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/Zoo/Faders/MDP/Zoo_Faders_MDP/blocks/mdp_demo/mdp_1/graph/oaDataRunningFiles/grid_ref: x,y
0,0
20,20
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/MDP/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188958.8350532, 'tab_name': 'MDP'}
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Spectrum/Instrument/frequency/Spectrum_Instrument_frequency/blocks/Start Stop/stop_freq_MHz
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/MDP/visibility/visible: {'visible': False, 'ts': 1774188958.9208627, 'tab_name': 'MDP'}
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/slider/visibility/visible: {'visible': False, 'ts': 1774188960.192803, 'tab_name': 'SLIDER'}
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Spectrum/Instrument/bandwidth/Spectrum_Instrument_bandwidth/blocks/Resolution Bandwidth/RBW/dial_config: 500.0
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/MDP/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188958.8350532, 'tab_name': 'MDP'}
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/slider/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188959.5529783, 'tab_name': 'SLIDER'}
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Spectrum/Instrument/bandwidth/Spectrum_Instrument_bandwidth/blocks/Resolution Bandwidth/RBW/dial_config
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/slider/visibility/visible: {'visible': False, 'ts': 1774188960.192803, 'tab_name': 'SLIDER'}
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/Wink/black_to_wink/visibility/visible: {'visible': False, 'ts': 1774188961.593002, 'tab_name': 'BLACK_TO_WINK_2'}
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Spectrum/Instrument/bandwidth/Spectrum_Instrument_bandwidth/blocks/Sweep Time/sweep_time_setting/dial_config: 0.0
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Spectrum/Instrument/bandwidth/Spectrum_Instrument_bandwidth/blocks/Sweep Time/sweep_time_setting/dial_config
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Spectrum/Instrument/bandwidth/visibility/visible: {'visible': True, 'ts': 1774189844.041984, 'tab_name': 'BANDWIDTH'}
103253.395 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/Faders/slider/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188959.5529783, 'tab_name': 'SLIDER'}
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Spectrum/Instrument/bandwidth/visibility/visible
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/Wink/black_to_wink/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188962.0361931, 'tab_name': 'BLACK_TO_...
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/Wink/black_to_wink/visibility/visible: {'visible': False, 'ts': 1774188961.593002, 'tab_name': 'BLACK_TO_WINK_2'}
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/oaGuiDefinitions/Spectrum/Instrument/bandwidth/visibility/geometry: {'width': 1920, 'height': 1163, 'x': 3840, 'y': 37, 'ts': 1774189844.544044, 'tab_name': 'BANDWIDTH'...
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/Trapezoid/Media_Buttons/visibility/visible: {'visible': False, 'ts': 1774188962.2112384, 'tab_name': 'MEDIA_BUTTONS'}
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/Wink/black_to_wink/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188962.0361931, 'tab_name': 'BLACK_TO_...
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/oaGuiDefinitions/Spectrum/Instrument/bandwidth/visibility/geometry
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Spectrum/Instrument/bandwidth/Spectrum_Instrument_bandwidth/blocks/Video Bandwidth/Video Band Width : 2
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Spectrum/Instrument/bandwidth/Spectrum_Instrument_bandwidth/blocks/Video Bandwidth/Video Band Width 
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 📡📥📥 [INBOUND] DISK on OPEN-AIR/Spectrum/Instrument/bandwidth/Spectrum_Instrument_bandwidth/blocks/Resolution Bandwidth/Resolution Band Width: 3
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.ingest | 👢🤫👢 [BOOT] Silent ingestion for OPEN-AIR/Spectrum/Instrument/bandwidth/Spectrum_Instrument_bandwidth/blocks/Resolution Bandwidth/Resolution Band Width
103253.396 | INFO     | UI   | SYSTEM     | oaStateCache.Methods.gui_state_restorer | ⏪ Restoring State.
103253.396 | INFO     | UI   | SYSTEM     | oaStateCache.Methods.gui_state_restorer | ⏪ Restoring GUI state from cache.
103253.396 | TRACE    | UI   | SYSTEM     | oaStateCache.Methods.gui_state_restorer | ⏪🔄 Topic='OPEN-AIR/System/Status/MIDI/ActiveInputs' Val=['Mbox 2:Mbox 2 MIDI 1 28:0', 'Midi Through:Midi Through Port-0 14:0']
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/actuator/visibility/visible: {'visible': False, 'ts': 1774188963.3049386, 'tab_name': 'ACTUATOR'}
103253.397 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/Trapezoid/Media_Buttons/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188963.1380346, 'tab_name': 'MEDIA_BUT...
103253.397 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.router | 📥📡📤 [ROUTER] 💾 🚀 Ⓖ >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/actuator/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188963.0068934, 'tab_name': 'ACTUATOR'...
103253.396 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/Trapezoid/Media_Buttons/visibility/visible: {'visible': False, 'ts': 1774188962.2112384, 'tab_name': 'MEDIA_BUTTONS'}
103253.397 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/actuator/visibility/visible: {'visible': False, 'ts': 1774188963.3049386, 'tab_name': 'ACTUATOR'}
103253.397 | DEBUG    | UI   | ROUTER     | oaComBroker.Core.protocol_router.dispatch | 📡📤📤 [OUTBOUND] MQTT >> OPEN-AIR/oaGuiDefinitions/Zoo/buttons/Trapezoid/Media_Buttons/visibility/geometry: {'width': 1920, 'height': 1131, 'x': 1920, 'y': 69, 'ts': 1774188963.1380346, 'tab_name': 'MEDIA_BUT...
